# Created on: 4/10/2024 at 11:12:56 AM (PDT) | Created by: chris@omiq.ai | Dataset: Autogating from LLC example (Luma integration output) | Workflow: Autogating Demo Workflow Template (v1) - luma integration output | URL: https://demos.omiq.ai/workflows/workflow/253084698287980/analysis/exportstats?taskId=9&parentId=4&taskType=ExportStatsTask,,,,,,,,,,,,
file,value,measure,filter,ftr (prim),ftr (sec),$CYTSN,$DATE,$OP,$PROJ,GROUPNAME,TUBENAME,USERSETTINGNAME
file06.fcs,95630,median,FITC+ APC+,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,85419,median,FITC+ APC-,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,93688,median,FITC- APC+,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,85803,median,FITC- APC-,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,90535,median,PE+ APC+,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,86188,median,PE+ APC-,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,94712,median,PE- APC+,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,85241,median,PE- APC-,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,86341,median,V450+,FSC-H,FSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,57331,median,Unfiltered,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,49155,median,Margins,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,135478,median,FSC_singlets,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,138724,median,Leukocytes,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19651,median,Lymphocytes,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,18148,median,V500+ APC-H7+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,24831,median,V500+ APC-H7-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,26662,median,V500- APC-H7+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19922,median,V500- APC-H7-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,18161,median,V500-APC-H7+ OR V500+APC-H7+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,28987,median,APC+ PE-Cy7+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,22497,median,APC+ PE-Cy7-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,18674,median,APC- PE-Cy7+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,17269,median,APC- PE-Cy7-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,22818,median,FITC+ APC+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,17375,median,FITC+ APC-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,23136,median,FITC- APC+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,18124,median,FITC- APC-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,24235,median,PE+ APC+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,17568,median,PE+ APC-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,22909,median,PE- APC+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,17402,median,PE- APC-,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,18043,median,V450+,SSC-A,SSC-A,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,83166,median,Unfiltered,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,83295,median,Margins,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,85339,median,FSC_singlets,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,85438,median,Leukocytes,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,74264,median,Lymphocytes,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,72330,median,V500+ APC-H7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,79090,median,V500+ APC-H7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,82020,median,V500- APC-H7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,74538,median,V500- APC-H7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,72357,median,V500-APC-H7+ OR V500+APC-H7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,82082,median,APC+ PE-Cy7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,75806,median,APC+ PE-Cy7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,72996,median,APC- PE-Cy7+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,71401,median,APC- PE-Cy7-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,76098,median,FITC+ APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,71486,median,FITC+ APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,76148,median,FITC- APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,72502,median,FITC- APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,75684,median,PE+ APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,71589,median,PE+ APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,76170,median,PE- APC+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,71592,median,PE- APC-,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,72204,median,V450+,SSC-W,SSC-W,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,42657,median,Unfiltered,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,36883,median,Margins,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,102941,median,FSC_singlets,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,105213,median,Leukocytes,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,16963,median,Lymphocytes,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,16091,median,V500+ APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,21683,median,V500+ APC-H7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,22284,median,V500- APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,17117,median,V500- APC-H7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,16099,median,V500-APC-H7+ OR V500+APC-H7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,23554,median,APC+ PE-Cy7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19148,median,APC+ PE-Cy7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,16479,median,APC- PE-Cy7+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,15451,median,APC- PE-Cy7-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19222,median,FITC+ APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,15520,median,FITC+ APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19565,median,FITC- APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,15999,median,FITC- APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19969,median,PE+ APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,15597,median,PE+ APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,19360,median,PE- APC+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,15541,median,PE- APC-,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,16036,median,V450+,SSC-H,SSC-H,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,250,median,Unfiltered,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,244,median,Margins,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,370,median,FSC_singlets,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,386,median,Leukocytes,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,147,median,Lymphocytes,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1340,median,V500+ APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1051,median,V500+ APC-H7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,307,median,V500- APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,128,median,V500- APC-H7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1332,median,V500-APC-H7+ OR V500+APC-H7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,304,median,APC+ PE-Cy7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,447,median,APC+ PE-Cy7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1050,median,APC- PE-Cy7+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1578,median,APC- PE-Cy7-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1166,median,FITC+ APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1722,median,FITC+ APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,178,median,FITC- APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,270,median,FITC- APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,210,median,PE+ APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1746,median,PE+ APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,396,median,PE- APC+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1494,median,PE- APC-,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1339,median,V450+,FITC-A,IgD BB515,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,145,median,Unfiltered,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,139,median,Margins,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1185,median,FSC_singlets,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,1285,median,Leukocytes,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,61.4,median,Lymphocytes,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,93.4,median,V500+ APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,959,median,V500+ APC-H7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,52.8,median,V500- APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,57.5,median,V500- APC-H7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,93.3,median,V500-APC-H7+ OR V500+APC-H7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,63.6,median,APC+ PE-Cy7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,76.1,median,APC+ PE-Cy7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,2345,median,APC- PE-Cy7+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,97.8,median,APC- PE-Cy7-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,84.8,median,FITC+ APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,104,median,FITC+ APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,66.9,median,FITC- APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,71.2,median,FITC- APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,672,median,PE+ APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,568,median,PE+ APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,69.9,median,PE- APC+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,74.5,median,PE- APC-,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,92.6,median,V450+,PE-A,CD10,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,7373,median,Unfiltered,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,7294,median,Margins,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,9736,median,FSC_singlets,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
file06.fcs,10190,median,Leukocytes,PerCP-Cy5-5-A,CD45,U0526,27-Oct-22,q1011252,QATL_A167_27Oct2022_A3,QC_LS9879876B_2,A167_WB_Heparin_Tube_2,Q2 Assay Settings
